Page Popularity/likes,Page Checkins,Page talking about,Page Category,CC1,CC2,CC3,CC4,CC5,Base time,Post length,Post Share Count,Post Promotion Status,H Local,PostSun,PostMon,PostTue,PostWed,PostThu,PostFri,PostSat,BaseSun,BaseMon,BaseTue,BaseWed,BasedThu,BaseFri,BaseSat,Target Variable
3544586,122388,227617,9,36,36,0,36,36,12,76,337,0,24,0,0,0,0,0,1,0,0,0,0,0,0,1,0,6
3544586,122388,227617,9,67,67,0,67,67,11,129,83,0,24,0,0,0,0,0,1,0,0,0,0,0,0,1,0,6
3544586,122388,227617,9,211,14,19,195,-5,64,123,243,0,24,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1
3544586,122388,227617,9,59,3,56,58,-53,38,132,91,0,24,0,0,0,0,0,1,0,0,0,0,0,0,0,1,2
3544586,122388,227617,9,30,30,0,30,30,9,61,262,0,24,0,0,0,0,0,1,0,0,0,0,0,0,1,0,12
3544586,122388,227617,9,506,64,442,486,-378,36,114,758,0,24,0,0,0,0,0,1,0,0,0,0,0,0,0,1,31
3544586,122388,227617,9,70,24,46,63,-22,36,121,222,0,24,0,0,0,0,0,1,0,0,0,0,0,0,0,1,6
3544586,122388,227617,9,52,0,5,49,-5,62,106,181,0,24,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0
3544586,122388,227617,9,65,7,58,60,-51,45,100,41,0,24,0,0,0,0,0,1,0,1,0,0,0,0,0,0,2
3544586,122388,227617,9,10,5,5,7,0,27,60,78,0,24,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1
3544586,122388,227617,9,99,99,0,99,99,20,99,72,0,24,0,0,0,0,0,0,1,0,0,0,0,0,0,1,5
3544586,122388,227617,9,68,68,0,68,68,3,97,70,0,24,0,0,0,0,0,0,1,0,0,0,0,0,0,1,21
3544586,122388,227617,9,28,28,0,28,28,17,146,107,0,24,0,0,0,0,0,0,1,0,0,0,0,0,0,1,13
3544586,122388,227617,9,41,3,10,38,-7,58,80,91,0,24,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0
3544586,122388,227617,9,71,71,0,71,71,16,82,327,0,24,0,0,0,0,0,0,1,1,0,0,0,0,0,0,6
3544586,122388,227617,9,113,46,67,109,-21,28,125,183,0,24,0,0,0,0,0,0,1,1,0,0,0,0,0,0,7
3544586,122388,227617,9,83,51,32,78,19,32,95,101,0,24,0,0,0,0,0,0,1,1,0,0,0,0,0,0,7
3544586,122388,227617,9,92,4,54,87,-50,49,71,125,0,24,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1
3544586,122388,227617,9,83,19,64,77,-45,33,108,254,0,24,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1
3544586,122388,227617,9,317,317,0,317,317,12,72,1162,0,24,1,0,0,0,0,0,0,1,0,0,0,0,0,0,119
3544586,122388,227617,9,136,29,107,133,-78,30,125,146,0,24,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
3544586,122388,227617,9,95,17,78,91,-61,34,92,249,0,24,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1
3544586,122388,227617,9,191,191,0,191,191,18,106,246,0,24,0,1,0,0,0,0,0,0,1,0,0,0,0,0,13
3544586,122388,227617,9,30,30,0,30,30,12,78,76,0,24,0,1,0,0,0,0,0,0,1,0,0,0,0,0,9
3544586,122388,227617,9,118,1,117,118,-116,44,110,197,0,24,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
3544586,122388,227617,9,34,34,0,34,34,19,175,45,0,24,0,1,0,0,0,0,0,0,0,1,0,0,0,0,2
3544586,122388,227617,9,47,47,0,47,47,2,102,158,0,24,0,1,0,0,0,0,0,0,1,0,0,0,0,0,119
3544586,122388,227617,9,14,14,0,14,14,5,137,97,0,24,0,1,0,0,0,0,0,0,0,1,0,0,0,0,4
3544586,122388,227617,9,64,4,60,61,-56,40,115,130,0,24,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1
3544586,122388,227617,9,32,4,28,30,-24,39,117,93,0,24,0,0,1,0,0,0,0,0,0,0,1,0,0,0,3
3544586,122388,227617,9,55,0,10,52,-10,56,96,66,0,24,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
3544586,122388,227617,9,100,6,30,93,-24,52,57,176,0,24,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
3544586,122388,227617,9,131,131,0,131,131,3,108,148,0,24,0,0,1,0,0,0,0,0,0,1,0,0,0,0,45
3544586,122388,227617,9,270,20,250,261,-230,43,132,1191,0,24,0,0,1,0,0,0,0,0,0,0,0,1,0,0,4
3544586,122388,227617,9,13,0,3,12,-3,64,97,62,0,24,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
3544586,122388,227617,9,524,524,0,524,524,18,70,431,0,24,0,0,1,0,0,0,0,0,0,0,1,0,0,0,42
3544586,122388,227617,9,61,18,43,61,-25,32,89,158,0,24,0,0,1,0,0,0,0,0,0,0,1,0,0,0,5
3544586,122388,227617,9,148,5,36,134,-31,60,99,683,0,24,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1
3544586,122388,227617,9,70,17,53,64,-36,34,0,391,0,24,0,0,1,0,0,0,0,0,0,0,0,1,0,0,6
3544586,122388,227617,9,30,2,3,27,-1,69,46,98,0,24,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
3544586,122388,227617,9,44,0,3,41,-3,69,181,97,0,24,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
3544586,122388,227617,9,46,6,40,46,-34,30,118,123,0,24,0,0,0,1,0,0,0,0,0,0,0,1,0,0,3
3544586,122388,227617,9,392,30,362,367,-332,45,109,937,0,24,0,0,0,1,0,0,0,0,0,0,0,0,1,0,4
3544586,122388,227617,9,99,99,0,99,99,23,122,295,0,24,0,0,0,1,0,0,0,0,0,0,0,1,0,0,15
3544586,122388,227617,9,267,1,24,242,-23,72,168,1395,0,24,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
3544586,122388,227617,9,99,22,77,99,-55,28,113,124,0,24,0,0,0,1,0,0,0,0,0,0,0,0,1,0,3
3544586,122388,227617,9,205,6,40,187,-34,59,140,827,0,24,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
3544586,122388,227617,9,174,174,0,174,174,7,67,210,0,24,0,0,0,0,1,0,0,0,0,0,0,1,0,0,56
3544586,122388,227617,9,94,94,0,94,94,10,100,94,0,24,0,0,0,0,1,0,0,0,0,0,0,1,0,0,11
3544586,122388,227617,9,125,9,116,122,-107,40,99,343,0,24,0,0,0,0,1,0,0,0,0,0,0,0,1,0,7
3544586,122388,227617,9,42,0,1,41,-1,69,96,87,0,24,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0
3544586,122388,227617,9,43,43,0,43,43,16,87,83,0,24,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
3544586,122388,227617,9,51,3,8,47,-5,60,136,30,0,24,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1
3544586,122388,227617,9,60,0,23,60,-23,52,90,277,0,24,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
3544586,122388,227617,9,264,264,0,264,264,14,0,2492,0,24,0,0,0,0,1,0,0,0,0,0,0,0,1,0,8
3544586,122388,227617,9,0,0,0,0,0,0,151,256,0,24,0,0,0,0,1,0,0,0,0,0,0,1,0,0,77
3544586,122388,227617,9,295,43,252,294,-209,27,101,1754,0,24,0,0,0,0,0,1,0,0,0,0,0,0,0,1,5
3544586,122388,227617,9,143,10,133,141,-123,38,100,373,0,24,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1
3544586,122388,227617,9,1458,70,204,1331,-134,58,15,6481,0,24,0,0,0,0,0,1,0,1,0,0,0,0,0,0,13
3544586,122388,227617,9,218,22,196,217,-174,31,82,296,0,24,0,0,0,0,0,1,0,0,0,0,0,0,0,1,2
3544586,122388,227617,9,1287,1287,0,1287,1287,12,91,798,0,24,0,0,0,0,0,1,0,0,0,0,0,0,1,0,216
3544586,122388,227617,9,174,174,0,174,174,3,58,297,0,24,0,0,0,0,0,1,0,0,0,0,0,0,1,0,60
3544586,122388,227617,9,121,121,0,121,121,22,88,98,0,24,0,0,0,0,0,1,0,0,0,0,0,0,0,1,4
3544586,122388,227617,9,84,84,0,84,84,8,121,129,0,24,0,0,0,0,0,1,0,0,0,0,0,0,1,0,19
3544586,122388,227617,9,174,67,107,170,-40,32,102,495,0,24,0,0,0,0,0,1,0,0,0,0,0,0,0,1,12
3544586,122388,227617,9,202,9,12,185,-3,63,62,231,0,24,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0
3544586,122388,227617,9,57,2,18,51,-16,57,0,132,0,24,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0
3544586,122388,227617,9,152,88,64,152,24,25,85,73,0,24,0,0,0,0,0,1,0,0,0,0,0,0,0,1,13
3544586,122388,227617,9,109,7,14,97,-7,61,113,84,0,24,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0
3544586,122388,227617,9,207,7,37,189,-30,56,151,155,0,24,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0
3544586,122388,227617,9,148,5,25,141,-20,56,136,183,0,24,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0
3544586,122388,227617,9,130,1,17,125,-16,57,104,188,0,24,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0
3544586,122388,227617,9,396,206,190,389,16,26,97,1162,0,24,0,0,0,0,0,0,1,1,0,0,0,0,0,0,38
3544586,122388,227617,9,168,168,0,168,168,13,63,166,0,24,0,0,0,0,0,0,1,1,0,0,0,0,0,0,11
3544586,122388,227617,9,59,59,0,59,59,6,75,191,0,24,0,0,0,0,0,0,1,1,0,0,0,0,0,0,18
3544586,122388,227617,9,195,195,0,195,195,8,227,287,0,24,1,0,0,0,0,0,0,1,0,0,0,0,0,0,54
3544586,122388,227617,9,0,0,0,0,0,0,106,92,0,24,1,0,0,0,0,0,0,1,0,0,0,0,0,0,26
3544586,122388,227617,9,44,1,5,40,-4,62,81,102,0,24,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
3544586,122388,227617,9,26,26,0,26,26,13,0,86,0,24,1,0,0,0,0,0,0,1,0,0,0,0,0,0,5
3544586,122388,227617,9,86,0,5,82,-5,71,62,214,0,24,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
3544586,122388,227617,9,35,0,9,34,-9,58,80,158,0,24,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
3544586,122388,227617,9,12,12,0,12,12,1,43,35,0,24,1,0,0,0,0,0,0,1,0,0,0,0,0,0,25
3544586,122388,227617,9,108,3,19,101,-16,56,108,192,0,24,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
3544586,122388,227617,9,212,212,0,212,212,21,149,526,0,24,0,1,0,0,0,0,0,0,1,0,0,0,0,0,6
3544586,122388,227617,9,157,1,16,153,-15,61,107,326,0,24,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
3544586,122388,227617,9,37,0,19,33,-19,53,54,267,0,24,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
3544586,122388,227617,9,174,9,165,168,-156,45,112,354,0,24,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1
3544586,122388,227617,9,54,54,0,54,54,13,78,527,0,24,0,1,0,0,0,0,0,0,1,0,0,0,0,0,11
3544586,122388,227617,9,31,1,4,30,-3,61,99,38,0,24,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
3544586,122388,227617,9,128,7,19,109,-12,63,65,139,0,24,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
3544586,122388,227617,9,119,46,73,113,-27,28,91,236,0,24,0,1,0,0,0,0,0,0,0,0,1,0,0,0,5
3544586,122388,227617,9,58,58,0,58,58,18,77,112,0,24,0,0,1,0,0,0,0,0,0,1,0,0,0,0,8
3544586,122388,227617,9,56,56,0,56,56,9,186,175,0,24,0,0,1,0,0,0,0,0,0,1,0,0,0,0,14
3544586,122388,227617,9,30,30,0,30,30,13,49,68,0,24,0,0,1,0,0,0,0,0,0,1,0,0,0,0,4
3544586,122388,227617,9,67,11,56,63,-45,42,111,177,0,24,0,0,1,0,0,0,0,0,0,0,1,0,0,0,2
3544586,122388,227617,9,527,527,0,527,527,15,47,3694,0,24,0,0,1,0,0,0,0,0,0,1,0,0,0,0,62
3544586,122388,227617,9,90,19,71,86,-52,31,112,50,0,24,0,0,1,0,0,0,0,0,0,0,1,0,0,0,2
3544586,122388,227617,9,44,44,0,44,44,4,51,137,0,24,0,0,1,0,0,0,0,0,0,1,0,0,0,0,24
3544586,122388,227617,9,29,14,15,29,-1,25,52,74,0,24,0,0,1,0,0,0,0,0,0,0,1,0,0,0,5
3544586,122388,227617,9,25,25,0,25,25,23,168,49,0,24,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1
3544586,122388,227617,9,29,29,0,29,29,8,100,167,0,24,0,0,1,0,0,0,0,0,0,1,0,0,0,0,25
3544586,122388,227617,9,99,99,0,99,99,22,79,245,0,24,0,0,1,0,0,0,0,0,0,0,1,0,0,0,12
3544586,122388,227617,9,23,3,14,19,-11,49,76,23,0,11,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
3544586,122388,227617,9,161,10,151,157,-141,40,50,189,0,18,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
3544586,122388,227617,9,180,12,42,164,-30,53,164,342,0,3,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
3544586,122388,227617,9,31,1,30,31,-29,42,147,74,0,12,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
3544586,122388,227617,9,59,59,0,59,59,14,89,49,0,24,0,0,0,1,0,0,0,0,0,0,0,1,0,0,7
3544586,122388,227617,9,58,58,0,58,58,6,88,51,0,24,0,0,0,1,0,0,0,0,0,0,0,1,0,0,12
3544586,122388,227617,9,57,12,45,53,-33,35,155,293,0,3,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1
3544586,122388,227617,9,182,16,166,178,-150,38,153,716,0,24,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
3544586,122388,227617,9,470,91,379,437,-288,39,91,2435,0,24,0,0,1,0,0,0,0,0,0,0,1,0,0,0,8
3544586,122388,227617,9,128,1,3,124,-2,71,197,388,0,24,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
3544586,122388,227617,9,30,30,0,30,30,18,83,88,0,24,0,0,1,0,0,0,0,0,0,1,0,0,0,0,4
3544586,122388,227617,9,264,169,95,262,74,25,79,2170,0,24,0,0,1,0,0,0,0,0,0,0,1,0,0,0,13
3544586,122388,227617,9,196,196,0,196,196,20,40,361,0,24,0,0,1,0,0,0,0,0,0,0,1,0,0,0,26
3544586,122388,227617,9,113,3,4,107,-1,68,50,211,0,24,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
3544586,122388,227617,9,150,0,9,144,-9,68,77,785,0,24,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
3544586,122388,227617,9,81,42,39,80,3,26,63,445,0,24,0,0,0,1,0,0,0,0,0,0,0,1,0,0,2
3544586,122388,227617,9,289,63,226,272,-163,36,63,2201,0,24,0,0,0,1,0,0,0,0,0,0,0,1,0,0,8
3544586,122388,227617,9,102,2,8,95,-6,63,90,410,0,24,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
3544586,122388,227617,9,124,5,54,115,-49,51,94,189,0,24,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1
3544586,122388,227617,9,173,18,155,157,-137,43,72,390,0,24,0,0,0,1,0,0,0,0,0,0,0,0,1,0,8
3544586,122388,227617,9,183,183,0,183,183,13,98,149,0,24,0,0,0,1,0,0,0,0,0,0,0,1,0,0,34
3544586,122388,227617,9,46,3,43,43,-40,47,72,173,0,24,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
3544586,122388,227617,9,89,89,0,89,89,24,86,433,0,24,0,0,0,0,1,0,0,0,0,0,0,0,1,0,12
3544586,122388,227617,9,119,7,40,108,-33,52,52,91,0,24,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
3544586,122388,227617,9,180,75,105,172,-30,27,152,576,0,24,0,0,0,0,1,0,0,0,0,0,0,0,1,0,13
3544586,122388,227617,9,212,212,0,212,212,17,67,625,0,24,0,0,0,0,1,0,0,0,0,0,0,0,1,0,29
3544586,122388,227617,9,131,131,0,131,131,9,125,149,0,24,0,0,0,0,1,0,0,0,0,0,0,0,1,0,34
3544586,122388,227617,9,65,3,13,60,-10,55,95,120,0,24,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1
3544586,122388,227617,9,59,4,10,54,-6,55,74,360,0,24,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1
3544586,122388,227617,9,916,14,71,869,-57,66,119,1311,0,24,0,0,0,0,0,1,0,1,0,0,0,0,0,0,3
3544586,122388,227617,9,127,127,0,127,127,12,115,208,0,24,0,0,0,0,0,1,0,0,0,0,0,0,1,0,18
3544586,122388,227617,9,147,147,0,147,147,21,87,289,0,24,0,0,0,0,0,1,0,0,0,0,0,0,0,1,11
3544586,122388,227617,9,119,24,95,113,-71,36,68,806,0,24,0,0,0,0,0,1,0,0,0,0,0,0,0,1,6
3544586,122388,227617,9,27,27,0,27,27,22,92,72,0,24,0,0,0,0,0,1,0,0,0,0,0,0,0,1,3
3544586,122388,227617,9,224,26,198,212,-172,39,101,443,0,24,0,0,0,0,0,1,0,1,0,0,0,0,0,0,5
3544586,122388,227617,9,53,53,0,53,53,23,57,77,0,24,0,0,0,0,0,0,1,0,0,0,0,0,0,1,8
3544586,122388,227617,9,126,22,104,118,-82,42,77,75,0,24,0,0,0,0,0,0,1,1,0,0,0,0,0,0,4
3544586,122388,227617,9,67,5,62,62,-57,48,92,72,0,24,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0
3544586,122388,227617,9,13,1,6,11,-5,52,73,29,0,24,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0
3544586,122388,227617,9,1132,1132,0,1132,1132,22,93,279,0,24,0,0,0,0,0,0,1,1,0,0,0,0,0,0,123
3544586,122388,227617,9,312,312,0,312,312,8,142,1343,0,24,0,0,0,0,0,0,1,0,0,0,0,0,0,1,277
3544586,122388,227617,9,53,53,0,53,53,5,112,149,0,24,0,0,0,0,0,0,1,1,0,0,0,0,0,0,26
3544586,122388,227617,9,64,2,34,62,-32,49,109,147,0,24,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0
3544586,122388,227617,9,117,117,0,117,117,12,82,833,0,24,1,0,0,0,0,0,0,1,0,0,0,0,0,0,47
3544586,122388,227617,9,63,8,55,62,-47,40,116,182,0,24,1,0,0,0,0,0,0,0,0,1,0,0,0,0,2
3544586,122388,227617,9,131,0,21,114,-21,68,119,220,0,24,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
3544586,122388,227617,9,41,0,6,35,-6,71,116,93,0,24,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
3544586,122388,227617,9,107,20,87,107,-67,30,89,765,0,24,0,1,0,0,0,0,0,0,0,1,0,0,0,0,5
3544586,122388,227617,9,172,113,59,170,54,25,122,292,0,24,0,1,0,0,0,0,0,0,0,1,0,0,0,0,7
3544586,122388,227617,9,13,2,4,9,-2,57,79,80,0,24,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
3544586,122388,227617,9,222,134,88,221,46,25,151,850,0,24,0,0,1,0,0,0,0,0,0,0,1,0,0,0,23
3544586,122388,227617,9,76,15,61,73,-46,32,95,127,0,24,0,0,1,0,0,0,0,0,0,0,1,0,0,0,5
3544586,122388,227617,9,20,20,0,20,20,18,101,114,0,24,0,0,1,0,0,0,0,0,0,1,0,0,0,0,6
3544586,122388,227617,9,229,89,140,222,-51,29,49,407,0,24,0,0,1,0,0,0,0,0,0,0,1,0,0,0,17
3544586,122388,227617,9,120,7,113,113,-106,45,77,143,0,24,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1
3544586,122388,227617,9,70,6,19,61,-13,55,143,139,0,24,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
3544586,122388,227617,9,429,65,364,397,-299,36,70,222,0,24,0,0,0,1,0,0,0,0,0,0,0,1,0,0,13
3544586,122388,227617,9,105,2,9,99,-7,69,138,218,0,24,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
3544586,122388,227617,9,130,130,0,130,130,21,74,692,0,24,0,0,0,1,0,0,0,0,0,0,0,1,0,0,30
3544586,122388,227617,9,81,6,7,72,-1,65,63,155,0,24,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1
3544586,122388,227617,9,132,0,28,126,-28,57,133,182,0,24,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1
3544586,122388,227617,9,280,25,255,272,-230,36,106,822,0,24,0,0,0,1,0,0,0,0,0,0,0,0,1,0,7
3544586,122388,227617,9,632,42,138,561,-96,55,86,1927,0,24,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1
3544586,122388,227617,9,538,30,45,475,-15,66,70,1129,0,24,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1
3544586,122388,227617,9,227,0,7,223,-7,69,85,230,0,24,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0
3544586,122388,227617,9,283,283,0,283,283,22,51,275,0,24,0,0,0,0,1,0,0,0,0,0,0,0,1,0,10
3544586,122388,227617,9,67,3,64,67,-61,45,115,77,0,24,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1
3544586,122388,227617,9,67,2,48,64,-46,49,117,277,0,24,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1
3544586,122388,227617,9,194,31,163,179,-132,36,63,501,0,24,0,0,0,0,1,0,0,0,0,0,0,0,0,1,12
3544586,122388,227617,9,87,2,15,85,-13,55,62,220,0,24,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0
3544586,122388,227617,9,249,249,0,249,249,20,177,478,0,24,0,0,0,0,0,1,0,0,0,0,0,0,1,0,26
3544586,122388,227617,9,98,12,86,94,-74,36,143,225,0,24,0,0,0,0,0,1,0,0,0,0,0,0,0,1,2
3544586,122388,227617,9,191,1,28,176,-27,66,45,715,0,24,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0
3544586,122388,227617,9,178,8,170,173,-162,46,93,238,0,24,0,0,0,0,0,1,0,1,0,0,0,0,0,0,3
3544586,122388,227617,9,116,4,7,110,-3,65,97,119,0,24,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0
3544586,122388,227617,9,332,40,292,318,-252,37,121,683,0,24,0,0,0,0,0,1,0,0,0,0,0,0,0,1,10
3544586,122388,227617,9,22,22,0,22,22,1,79,120,0,24,0,0,0,0,0,1,0,0,0,0,0,0,1,0,45
3544586,122388,227617,9,179,179,0,179,179,11,55,311,0,24,0,0,0,0,0,1,0,0,0,0,0,0,1,0,50
3544586,122388,227617,9,99,28,71,97,-43,34,82,447,0,24,0,0,0,0,0,1,0,0,0,0,0,0,0,1,2
3544586,122388,227617,9,56,2,14,54,-12,52,103,120,0,24,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0
3544586,122388,227617,9,101,3,8,92,-5,69,85,71,0,24,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0
3544586,122388,227617,9,66,66,0,66,66,7,152,163,0,24,0,0,0,0,0,0,1,0,0,0,0,0,0,1,14
3544586,122388,227617,9,38,3,35,36,-32,46,68,91,0,24,0,0,0,0,0,0,1,1,0,0,0,0,0,0,2
3544586,122388,227617,9,82,5,77,80,-72,39,54,188,0,24,0,0,0,0,0,0,1,1,0,0,0,0,0,0,4
3544586,122388,227617,9,134,19,115,115,-96,48,61,744,0,24,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0
3544586,122388,227617,9,321,42,279,282,-237,47,80,726,0,24,0,0,0,0,0,0,1,0,1,0,0,0,0,0,10
3544586,122388,227617,9,123,123,0,123,123,13,72,67,0,24,0,0,0,0,0,0,1,0,0,0,0,0,0,1,20
3544586,122388,227617,9,79,79,0,79,79,8,86,504,0,24,0,0,0,0,0,0,1,1,0,0,0,0,0,0,26
3544586,122388,227617,9,949,7,62,901,-55,67,84,861,0,24,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0
3544586,122388,227617,9,287,34,253,269,-219,39,88,277,0,24,1,0,0,0,0,0,0,0,1,0,0,0,0,0,6
3544586,122388,227617,9,211,10,58,193,-48,53,97,281,0,24,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
3544586,122388,227617,9,117,117,0,117,117,23,67,135,0,24,1,0,0,0,0,0,0,0,1,0,0,0,0,0,5
3544586,122388,227617,9,71,1,23,65,-22,60,90,553,0,24,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
3544586,122388,227617,9,0,0,0,0,0,0,95,162,0,24,1,0,0,0,0,0,0,1,0,0,0,0,0,0,100
3544586,122388,227617,9,99,2,31,95,-29,53,120,210,0,24,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
3544586,122388,227617,9,63,29,34,63,-5,26,56,192,0,24,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1
3544586,122388,227617,9,77,0,7,75,-7,59,161,213,0,24,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
3544586,122388,227617,9,79,79,0,79,79,3,80,425,0,24,1,0,0,0,0,0,0,0,1,0,0,0,0,0,40
3544586,122388,227617,9,28,0,4,28,-4,53,72,58,0,24,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
3544586,122388,227617,9,60,2,7,55,-5,62,0,192,0,24,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
3544586,122388,227617,9,95,95,0,95,95,13,114,222,0,24,0,1,0,0,0,0,0,0,1,0,0,0,0,0,9
3544586,122388,227617,9,48,1,3,46,-2,64,84,101,0,24,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
3544586,122388,227617,9,227,227,0,227,227,24,92,254,0,24,0,1,0,0,0,0,0,0,0,1,0,0,0,0,4
3544586,122388,227617,9,64,6,58,62,-52,45,106,300,0,24,0,1,0,0,0,0,0,0,0,0,1,0,0,0,4
3544586,122388,227617,9,78,9,69,73,-60,42,76,132,0,24,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1
3544586,122388,227617,9,44,1,19,43,-18,50,0,79,0,24,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
3544586,122388,227617,9,30,2,28,29,-26,38,78,113,0,24,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
3544586,122388,227617,9,65,7,58,62,-51,35,82,117,0,24,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1
3544586,122388,227617,9,99,4,10,92,-6,57,81,394,0,24,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1
3544586,122388,227617,9,163,29,134,154,-105,40,141,487,0,24,0,0,1,0,0,0,0,0,0,0,1,0,0,0,2
3544586,122388,227617,9,34,0,16,33,-16,50,106,197,0,24,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
3544586,122388,227617,9,43,43,0,43,43,13,99,143,0,24,0,0,1,0,0,0,0,0,0,1,0,0,0,0,8
3544586,122388,227617,9,226,1,8,217,-7,68,60,241,0,24,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1
3544586,122388,227617,9,51,51,0,51,51,4,75,235,0,24,0,0,1,0,0,0,0,0,0,0,1,0,0,0,37
3544586,122388,227617,9,111,7,104,104,-97,48,92,577,0,24,0,0,0,1,0,0,0,0,0,0,0,0,1,0,2
3544586,122388,227617,9,130,130,0,130,130,8,131,408,0,24,0,0,0,1,0,0,0,0,0,0,1,0,0,0,17
3544586,122388,227617,9,85,85,0,85,85,14,152,280,0,24,0,0,0,1,0,0,0,0,0,0,1,0,0,0,13
3544586,122388,227617,9,110,5,28,101,-23,56,77,262,0,24,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1
